,Sample Name,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
536,PBS,af_src001,J17,L21,1950,dest_plate,384PP_AQ_BP
537,PBS,af_src001,J17,L23,1325,dest_plate,384PP_AQ_BP
538,PBS,af_src001,J17,L24,2000,dest_plate,384PP_AQ_BP
539,PBS,af_src001,J17,M2,1200,dest_plate,384PP_AQ_BP
540,PBS,af_src001,J17,M3,1550,dest_plate,384PP_AQ_BP
541,PBS,af_src001,J17,M4,1750,dest_plate,384PP_AQ_BP
542,PBS,af_src001,J17,M5,1850,dest_plate,384PP_AQ_BP
543,PBS,af_src001,J17,M6,1950,dest_plate,384PP_AQ_BP
544,PBS,af_src001,J17,M8,1325,dest_plate,384PP_AQ_BP
545,PBS,af_src001,J17,M9,2000,dest_plate,384PP_AQ_BP
546,PBS,af_src001,J17,M11,1200,dest_plate,384PP_AQ_BP
547,PBS,af_src001,J17,M12,1550,dest_plate,384PP_AQ_BP
548,PBS,af_src001,J17,M13,1750,dest_plate,384PP_AQ_BP
549,PBS,af_src001,J17,M14,1850,dest_plate,384PP_AQ_BP
550,PBS,af_src001,J17,M15,1950,dest_plate,384PP_AQ_BP
551,PBS,af_src001,J17,M17,1325,dest_plate,384PP_AQ_BP
552,PBS,af_src001,J17,M18,2000,dest_plate,384PP_AQ_BP
553,PBS,af_src001,J18,M20,1200,dest_plate,384PP_AQ_BP
554,PBS,af_src001,J18,M21,1550,dest_plate,384PP_AQ_BP
555,PBS,af_src001,J18,M22,1750,dest_plate,384PP_AQ_BP
556,PBS,af_src001,J18,M23,1850,dest_plate,384PP_AQ_BP
557,PBS,af_src001,J18,M24,1950,dest_plate,384PP_AQ_BP
558,PBS,af_src001,J18,N2,1325,dest_plate,384PP_AQ_BP
559,PBS,af_src001,J18,N3,2000,dest_plate,384PP_AQ_BP
560,antigen,af_src001,J1,A1,2000,dest_plate,384PP_AQ_BP
561,antigen,af_src001,J1,A2,800,dest_plate,384PP_AQ_BP
562,antigen,af_src001,J1,A3,450,dest_plate,384PP_AQ_BP
563,antigen,af_src001,J1,A4,250,dest_plate,384PP_AQ_BP
564,antigen,af_src001,J1,A5,150,dest_plate,384PP_AQ_BP
565,antigen,af_src001,J1,A6,50,dest_plate,384PP_AQ_BP
566,antigen,af_src001,J1,A10,2000,dest_plate,384PP_AQ_BP
567,antigen,af_src001,J1,A11,800,dest_plate,384PP_AQ_BP
568,antigen,af_src001,J1,A12,450,dest_plate,384PP_AQ_BP
569,antigen,af_src001,J1,A13,250,dest_plate,384PP_AQ_BP
570,antigen,af_src001,J1,A14,150,dest_plate,384PP_AQ_BP
571,antigen,af_src001,J1,A15,50,dest_plate,384PP_AQ_BP
572,antigen,af_src001,J1,A19,2000,dest_plate,384PP_AQ_BP
573,antigen,af_src001,J1,A20,800,dest_plate,384PP_AQ_BP
574,antigen,af_src001,J1,A21,450,dest_plate,384PP_AQ_BP
575,antigen,af_src001,J1,A22,250,dest_plate,384PP_AQ_BP
576,antigen,af_src001,J1,A23,150,dest_plate,384PP_AQ_BP
577,antigen,af_src001,J1,A24,50,dest_plate,384PP_AQ_BP
578,antigen,af_src001,J1,B4,2000,dest_plate,384PP_AQ_BP
579,antigen,af_src001,J1,B5,800,dest_plate,384PP_AQ_BP
580,antigen,af_src001,J1,B6,450,dest_plate,384PP_AQ_BP
581,antigen,af_src001,J1,B7,250,dest_plate,384PP_AQ_BP
582,antigen,af_src001,J1,B8,150,dest_plate,384PP_AQ_BP
583,antigen,af_src001,J1,B9,50,dest_plate,384PP_AQ_BP
584,antigen,af_src001,J1,B13,2000,dest_plate,384PP_AQ_BP
585,antigen,af_src001,J1,B14,800,dest_plate,384PP_AQ_BP
586,antigen,af_src001,J1,B15,450,dest_plate,384PP_AQ_BP
587,antigen,af_src001,J1,B16,250,dest_plate,384PP_AQ_BP
588,antigen,af_src001,J1,B17,150,dest_plate,384PP_AQ_BP
589,antigen,af_src001,J1,B18,50,dest_plate,384PP_AQ_BP
590,antigen,af_src001,J1,B22,2000,dest_plate,384PP_AQ_BP
591,antigen,af_src001,J1,B23,800,dest_plate,384PP_AQ_BP
592,antigen,af_src001,J1,B24,450,dest_plate,384PP_AQ_BP
593,antigen,af_src001,J1,C1,250,dest_plate,384PP_AQ_BP
594,antigen,af_src001,J1,C2,150,dest_plate,384PP_AQ_BP
595,antigen,af_src001,J1,C3,50,dest_plate,384PP_AQ_BP
596,antigen,af_src001,J1,C7,2000,dest_plate,384PP_AQ_BP
597,antigen,af_src001,J1,C8,800,dest_plate,384PP_AQ_BP
598,antigen,af_src001,J1,C9,450,dest_plate,384PP_AQ_BP
599,antigen,af_src001,J1,C10,250,dest_plate,384PP_AQ_BP
600,antigen,af_src001,J1,C11,150,dest_plate,384PP_AQ_BP
601,antigen,af_src001,J1,C12,50,dest_plate,384PP_AQ_BP
602,antigen,af_src001,J1,C16,2000,dest_plate,384PP_AQ_BP
603,antigen,af_src001,J1,C17,800,dest_plate,384PP_AQ_BP
604,antigen,af_src001,J1,C18,450,dest_plate,384PP_AQ_BP
605,antigen,af_src001,J1,C19,250,dest_plate,384PP_AQ_BP
606,antigen,af_src001,J1,C20,150,dest_plate,384PP_AQ_BP
607,antigen,af_src001,J1,C21,50,dest_plate,384PP_AQ_BP
608,antigen,af_src001,J1,D1,2000,dest_plate,384PP_AQ_BP
609,antigen,af_src001,J1,D2,800,dest_plate,384PP_AQ_BP
610,antigen,af_src001,J1,D3,450,dest_plate,384PP_AQ_BP
611,antigen,af_src001,J1,D4,250,dest_plate,384PP_AQ_BP
612,antigen,af_src001,J1,D5,150,dest_plate,384PP_AQ_BP
613,antigen,af_src001,J1,D6,50,dest_plate,384PP_AQ_BP
614,antigen,af_src001,J1,D10,2000,dest_plate,384PP_AQ_BP
615,antigen,af_src001,J1,D11,800,dest_plate,384PP_AQ_BP
616,antigen,af_src001,J1,D12,450,dest_plate,384PP_AQ_BP
617,antigen,af_src001,J1,D13,250,dest_plate,384PP_AQ_BP
618,antigen,af_src001,J1,D14,150,dest_plate,384PP_AQ_BP
619,antigen,af_src001,J1,D15,50,dest_plate,384PP_AQ_BP
620,antigen,af_src001,J1,D19,2000,dest_plate,384PP_AQ_BP
621,antigen,af_src001,J1,D20,800,dest_plate,384PP_AQ_BP
622,antigen,af_src001,J2,D21,450,dest_plate,384PP_AQ_BP
623,antigen,af_src001,J2,D22,250,dest_plate,384PP_AQ_BP
624,antigen,af_src001,J1,D23,150,dest_plate,384PP_AQ_BP
625,antigen,af_src001,J2,D24,50,dest_plate,384PP_AQ_BP
626,antigen,af_src001,J2,E4,2000,dest_plate,384PP_AQ_BP
627,antigen,af_src001,J2,E5,800,dest_plate,384PP_AQ_BP
628,antigen,af_src001,J2,E6,450,dest_plate,384PP_AQ_BP
629,antigen,af_src001,J2,E7,250,dest_plate,384PP_AQ_BP
630,antigen,af_src001,J2,E8,150,dest_plate,384PP_AQ_BP
631,antigen,af_src001,J2,E9,50,dest_plate,384PP_AQ_BP
632,antigen,af_src001,J2,E13,2000,dest_plate,384PP_AQ_BP
633,antigen,af_src001,J2,E14,800,dest_plate,384PP_AQ_BP
634,antigen,af_src001,J2,E15,450,dest_plate,384PP_AQ_BP
635,antigen,af_src001,J2,E16,250,dest_plate,384PP_AQ_BP
636,antigen,af_src001,J2,E17,150,dest_plate,384PP_AQ_BP
637,antigen,af_src001,J2,E18,50,dest_plate,384PP_AQ_BP
638,antigen,af_src001,J2,E22,2000,dest_plate,384PP_AQ_BP
639,antigen,af_src001,J2,E23,800,dest_plate,384PP_AQ_BP
640,antigen,af_src001,J2,E24,450,dest_plate,384PP_AQ_BP
641,antigen,af_src001,J2,F1,250,dest_plate,384PP_AQ_BP
642,antigen,af_src001,J2,F2,150,dest_plate,384PP_AQ_BP
643,antigen,af_src001,J2,F3,50,dest_plate,384PP_AQ_BP
644,antigen,af_src001,J2,F7,2000,dest_plate,384PP_AQ_BP
645,antigen,af_src001,J2,F8,800,dest_plate,384PP_AQ_BP
646,antigen,af_src001,J2,F9,450,dest_plate,384PP_AQ_BP
647,antigen,af_src001,J2,F10,250,dest_plate,384PP_AQ_BP
648,antigen,af_src001,J2,F11,150,dest_plate,384PP_AQ_BP
649,antigen,af_src001,J2,F12,50,dest_plate,384PP_AQ_BP
650,antigen,af_src001,J2,F16,2000,dest_plate,384PP_AQ_BP
651,antigen,af_src001,J2,F17,800,dest_plate,384PP_AQ_BP
652,antigen,af_src001,J2,F18,450,dest_plate,384PP_AQ_BP
653,antigen,af_src001,J2,F19,250,dest_plate,384PP_AQ_BP
654,antigen,af_src001,J2,F20,150,dest_plate,384PP_AQ_BP
655,antigen,af_src001,J2,F21,50,dest_plate,384PP_AQ_BP
656,antigen,af_src001,J2,G1,2000,dest_plate,384PP_AQ_BP
657,antigen,af_src001,J2,G2,800,dest_plate,384PP_AQ_BP
658,antigen,af_src001,J2,G3,450,dest_plate,384PP_AQ_BP
659,antigen,af_src001,J2,G4,250,dest_plate,384PP_AQ_BP
660,antigen,af_src001,J2,G5,150,dest_plate,384PP_AQ_BP
661,antigen,af_src001,J2,G6,50,dest_plate,384PP_AQ_BP
662,antigen,af_src001,J2,G10,2000,dest_plate,384PP_AQ_BP
663,antigen,af_src001,J2,G11,800,dest_plate,384PP_AQ_BP
664,antigen,af_src001,J2,G12,450,dest_plate,384PP_AQ_BP
665,antigen,af_src001,J2,G13,250,dest_plate,384PP_AQ_BP
666,antigen,af_src001,J2,G14,150,dest_plate,384PP_AQ_BP
667,antigen,af_src001,J2,G15,50,dest_plate,384PP_AQ_BP
668,antigen,af_src001,J2,G19,2000,dest_plate,384PP_AQ_BP
669,antigen,af_src001,J2,G20,800,dest_plate,384PP_AQ_BP
670,antigen,af_src001,J2,G21,450,dest_plate,384PP_AQ_BP
671,antigen,af_src001,J2,G22,250,dest_plate,384PP_AQ_BP
672,antigen,af_src001,J2,G23,150,dest_plate,384PP_AQ_BP
673,antigen,af_src001,J2,G24,50,dest_plate,384PP_AQ_BP
674,antigen,af_src001,J2,H4,2000,dest_plate,384PP_AQ_BP
675,antigen,af_src001,J2,H5,800,dest_plate,384PP_AQ_BP
676,antigen,af_src001,J2,H6,450,dest_plate,384PP_AQ_BP
677,antigen,af_src001,J2,H7,250,dest_plate,384PP_AQ_BP
678,antigen,af_src001,J2,H8,150,dest_plate,384PP_AQ_BP
679,antigen,af_src001,J2,H9,50,dest_plate,384PP_AQ_BP
680,antigen,af_src001,J2,H13,2000,dest_plate,384PP_AQ_BP
681,antigen,af_src001,J2,H14,800,dest_plate,384PP_AQ_BP
682,antigen,af_src001,J2,H15,450,dest_plate,384PP_AQ_BP
683,antigen,af_src001,J2,H16,250,dest_plate,384PP_AQ_BP
684,antigen,af_src001,J2,H17,150,dest_plate,384PP_AQ_BP
685,antigen,af_src001,J2,H18,50,dest_plate,384PP_AQ_BP
686,antigen,af_src001,J2,H22,2000,dest_plate,384PP_AQ_BP
687,antigen,af_src001,J3,H23,800,dest_plate,384PP_AQ_BP
688,antigen,af_src001,J3,H24,450,dest_plate,384PP_AQ_BP
689,antigen,af_src001,J3,I1,250,dest_plate,384PP_AQ_BP
690,antigen,af_src001,J2,I2,150,dest_plate,384PP_AQ_BP
691,antigen,af_src001,J2,I3,50,dest_plate,384PP_AQ_BP
692,antigen,af_src001,J3,I7,2000,dest_plate,384PP_AQ_BP
693,antigen,af_src001,J3,I8,800,dest_plate,384PP_AQ_BP
694,antigen,af_src001,J3,I9,450,dest_plate,384PP_AQ_BP
695,antigen,af_src001,J3,I10,250,dest_plate,384PP_AQ_BP
696,antigen,af_src001,J3,I11,150,dest_plate,384PP_AQ_BP
697,antigen,af_src001,J3,I12,50,dest_plate,384PP_AQ_BP
698,antigen,af_src001,J3,I16,2000,dest_plate,384PP_AQ_BP
699,antigen,af_src001,J3,I17,800,dest_plate,384PP_AQ_BP
700,antigen,af_src001,J3,I18,450,dest_plate,384PP_AQ_BP
701,antigen,af_src001,J3,I19,250,dest_plate,384PP_AQ_BP
702,antigen,af_src001,J3,I20,150,dest_plate,384PP_AQ_BP
703,antigen,af_src001,J3,I21,50,dest_plate,384PP_AQ_BP
704,antigen,af_src001,J3,J1,2000,dest_plate,384PP_AQ_BP
705,antigen,af_src001,J3,J2,800,dest_plate,384PP_AQ_BP
706,antigen,af_src001,J3,J3,450,dest_plate,384PP_AQ_BP
707,antigen,af_src001,J3,J4,250,dest_plate,384PP_AQ_BP
708,antigen,af_src001,J3,J5,150,dest_plate,384PP_AQ_BP
709,antigen,af_src001,J3,J6,50,dest_plate,384PP_AQ_BP
710,antigen,af_src001,J3,J10,2000,dest_plate,384PP_AQ_BP
711,antigen,af_src001,J3,J11,800,dest_plate,384PP_AQ_BP
712,antigen,af_src001,J3,J12,450,dest_plate,384PP_AQ_BP
713,antigen,af_src001,J3,J13,250,dest_plate,384PP_AQ_BP
714,antigen,af_src001,J3,J14,150,dest_plate,384PP_AQ_BP
715,antigen,af_src001,J3,J15,50,dest_plate,384PP_AQ_BP
716,antigen,af_src001,J3,J19,2000,dest_plate,384PP_AQ_BP
717,antigen,af_src001,J3,J20,800,dest_plate,384PP_AQ_BP
718,antigen,af_src001,J3,J21,450,dest_plate,384PP_AQ_BP
719,antigen,af_src001,J3,J22,250,dest_plate,384PP_AQ_BP
720,antigen,af_src001,J3,J23,150,dest_plate,384PP_AQ_BP
721,antigen,af_src001,J3,J24,50,dest_plate,384PP_AQ_BP
722,antigen,af_src001,J3,K4,2000,dest_plate,384PP_AQ_BP
723,antigen,af_src001,J3,K5,800,dest_plate,384PP_AQ_BP
724,antigen,af_src001,J3,K6,450,dest_plate,384PP_AQ_BP
725,antigen,af_src001,J3,K7,250,dest_plate,384PP_AQ_BP
726,antigen,af_src001,J3,K8,150,dest_plate,384PP_AQ_BP
727,antigen,af_src001,J3,K9,50,dest_plate,384PP_AQ_BP
728,antigen,af_src001,J3,K13,2000,dest_plate,384PP_AQ_BP
729,antigen,af_src001,J3,K14,800,dest_plate,384PP_AQ_BP
730,antigen,af_src001,J3,K15,450,dest_plate,384PP_AQ_BP
731,antigen,af_src001,J3,K16,250,dest_plate,384PP_AQ_BP
732,antigen,af_src001,J3,K17,150,dest_plate,384PP_AQ_BP
733,antigen,af_src001,J3,K18,50,dest_plate,384PP_AQ_BP
734,antigen,af_src001,J3,K22,2000,dest_plate,384PP_AQ_BP
735,antigen,af_src001,J3,K23,800,dest_plate,384PP_AQ_BP
736,antigen,af_src001,J3,K24,450,dest_plate,384PP_AQ_BP
737,antigen,af_src001,J3,L1,250,dest_plate,384PP_AQ_BP
738,antigen,af_src001,J3,L2,150,dest_plate,384PP_AQ_BP
739,antigen,af_src001,J3,L3,50,dest_plate,384PP_AQ_BP
740,antigen,af_src001,J3,L7,2000,dest_plate,384PP_AQ_BP
741,antigen,af_src001,J3,L8,800,dest_plate,384PP_AQ_BP
742,antigen,af_src001,J3,L9,450,dest_plate,384PP_AQ_BP
743,antigen,af_src001,J3,L10,250,dest_plate,384PP_AQ_BP
744,antigen,af_src001,J3,L11,150,dest_plate,384PP_AQ_BP
745,antigen,af_src001,J3,L12,50,dest_plate,384PP_AQ_BP
746,antigen,af_src001,J3,L16,2000,dest_plate,384PP_AQ_BP
747,antigen,af_src001,J3,L17,800,dest_plate,384PP_AQ_BP
748,antigen,af_src001,J3,L18,450,dest_plate,384PP_AQ_BP
749,antigen,af_src001,J3,L19,250,dest_plate,384PP_AQ_BP
750,antigen,af_src001,J3,L20,150,dest_plate,384PP_AQ_BP
751,antigen,af_src001,J3,L21,50,dest_plate,384PP_AQ_BP
752,antigen,af_src001,J4,M1,2000,dest_plate,384PP_AQ_BP
753,antigen,af_src001,J3,M2,800,dest_plate,384PP_AQ_BP
754,antigen,af_src001,J3,M3,450,dest_plate,384PP_AQ_BP
755,antigen,af_src001,J4,M4,250,dest_plate,384PP_AQ_BP
756,antigen,af_src001,J3,M5,150,dest_plate,384PP_AQ_BP
757,antigen,af_src001,J3,M6,50,dest_plate,384PP_AQ_BP
758,antigen,af_src001,J4,M10,2000,dest_plate,384PP_AQ_BP
759,antigen,af_src001,J4,M11,800,dest_plate,384PP_AQ_BP
760,antigen,af_src001,J4,M12,450,dest_plate,384PP_AQ_BP
761,antigen,af_src001,J4,M13,250,dest_plate,384PP_AQ_BP
762,antigen,af_src001,J4,M14,150,dest_plate,384PP_AQ_BP
763,antigen,af_src001,J4,M15,50,dest_plate,384PP_AQ_BP
764,antigen,af_src001,J4,M19,2000,dest_plate,384PP_AQ_BP
765,antigen,af_src001,J4,M20,800,dest_plate,384PP_AQ_BP
766,antigen,af_src001,J4,M21,450,dest_plate,384PP_AQ_BP
767,antigen,af_src001,J4,M22,250,dest_plate,384PP_AQ_BP
768,antigen,af_src001,J4,M23,150,dest_plate,384PP_AQ_BP
769,antigen,af_src001,J4,M24,50,dest_plate,384PP_AQ_BP
770,antigen2,af_src001,J5,A7,2000,dest_plate,384PP_AQ_BP
771,antigen2,af_src001,J5,A8,675,dest_plate,384PP_AQ_BP
772,antigen2,af_src001,J5,A16,2000,dest_plate,384PP_AQ_BP
773,antigen2,af_src001,J5,A17,675,dest_plate,384PP_AQ_BP
774,antigen2,af_src001,J5,B1,2000,dest_plate,384PP_AQ_BP
775,antigen2,af_src001,J5,B2,675,dest_plate,384PP_AQ_BP
776,antigen2,af_src001,J5,B10,2000,dest_plate,384PP_AQ_BP
777,antigen2,af_src001,J5,B11,675,dest_plate,384PP_AQ_BP
778,antigen2,af_src001,J5,B19,2000,dest_plate,384PP_AQ_BP
779,antigen2,af_src001,J5,B20,675,dest_plate,384PP_AQ_BP
780,antigen2,af_src001,J5,C4,2000,dest_plate,384PP_AQ_BP
781,antigen2,af_src001,J5,C5,675,dest_plate,384PP_AQ_BP
782,antigen2,af_src001,J5,C13,2000,dest_plate,384PP_AQ_BP
783,antigen2,af_src001,J5,C14,675,dest_plate,384PP_AQ_BP
784,antigen2,af_src001,J5,C22,2000,dest_plate,384PP_AQ_BP
785,antigen2,af_src001,J5,C23,675,dest_plate,384PP_AQ_BP
786,antigen2,af_src001,J5,D7,2000,dest_plate,384PP_AQ_BP
787,antigen2,af_src001,J5,D8,675,dest_plate,384PP_AQ_BP
788,antigen2,af_src001,J5,D16,2000,dest_plate,384PP_AQ_BP
789,antigen2,af_src001,J5,D17,675,dest_plate,384PP_AQ_BP
790,antigen2,af_src001,J5,E1,2000,dest_plate,384PP_AQ_BP
791,antigen2,af_src001,J5,E2,675,dest_plate,384PP_AQ_BP
792,antigen2,af_src001,J5,E10,2000,dest_plate,384PP_AQ_BP
793,antigen2,af_src001,J5,E11,675,dest_plate,384PP_AQ_BP
794,antigen2,af_src001,J5,E19,2000,dest_plate,384PP_AQ_BP
795,antigen2,af_src001,J5,E20,675,dest_plate,384PP_AQ_BP
796,antigen2,af_src001,J5,F4,2000,dest_plate,384PP_AQ_BP
797,antigen2,af_src001,J5,F5,675,dest_plate,384PP_AQ_BP
798,antigen2,af_src001,J5,F13,2000,dest_plate,384PP_AQ_BP
799,antigen2,af_src001,J6,F14,675,dest_plate,384PP_AQ_BP
800,antigen2,af_src001,J6,F22,2000,dest_plate,384PP_AQ_BP
801,antigen2,af_src001,J6,F23,675,dest_plate,384PP_AQ_BP
802,antigen2,af_src001,J6,G7,2000,dest_plate,384PP_AQ_BP
803,antigen2,af_src001,J6,G8,675,dest_plate,384PP_AQ_BP
804,antigen2,af_src001,J6,G16,2000,dest_plate,384PP_AQ_BP
805,antigen2,af_src001,J6,G17,675,dest_plate,384PP_AQ_BP
806,antigen2,af_src001,J6,H1,2000,dest_plate,384PP_AQ_BP
807,antigen2,af_src001,J6,H2,675,dest_plate,384PP_AQ_BP
808,antigen2,af_src001,J6,H10,2000,dest_plate,384PP_AQ_BP
809,antigen2,af_src001,J6,H11,675,dest_plate,384PP_AQ_BP
810,antigen2,af_src001,J6,H19,2000,dest_plate,384PP_AQ_BP
811,antigen2,af_src001,J6,H20,675,dest_plate,384PP_AQ_BP
812,antigen2,af_src001,J6,I4,2000,dest_plate,384PP_AQ_BP
813,antigen2,af_src001,J6,I5,675,dest_plate,384PP_AQ_BP
814,antigen2,af_src001,J6,I13,2000,dest_plate,384PP_AQ_BP
815,antigen2,af_src001,J6,I14,675,dest_plate,384PP_AQ_BP
816,antigen2,af_src001,J6,I22,2000,dest_plate,384PP_AQ_BP
817,antigen2,af_src001,J6,I23,675,dest_plate,384PP_AQ_BP
818,antigen2,af_src001,J6,J7,2000,dest_plate,384PP_AQ_BP
819,antigen2,af_src001,J6,J8,675,dest_plate,384PP_AQ_BP
820,antigen2,af_src001,J6,J16,2000,dest_plate,384PP_AQ_BP
821,antigen2,af_src001,J6,J17,675,dest_plate,384PP_AQ_BP
822,antigen2,af_src001,J6,K1,2000,dest_plate,384PP_AQ_BP
823,antigen2,af_src001,J6,K2,675,dest_plate,384PP_AQ_BP
824,antigen2,af_src001,J6,K10,2000,dest_plate,384PP_AQ_BP
825,antigen2,af_src001,J6,K11,675,dest_plate,384PP_AQ_BP
826,antigen2,af_src001,J6,K19,2000,dest_plate,384PP_AQ_BP
827,antigen2,af_src001,J6,K20,675,dest_plate,384PP_AQ_BP
828,antigen2,af_src001,J7,L4,2000,dest_plate,384PP_AQ_BP
829,antigen2,af_src001,J6,L5,675,dest_plate,384PP_AQ_BP
830,antigen2,af_src001,J7,L13,2000,dest_plate,384PP_AQ_BP
831,antigen2,af_src001,J6,L14,675,dest_plate,384PP_AQ_BP
832,antigen2,af_src001,J7,L22,2000,dest_plate,384PP_AQ_BP
833,antigen2,af_src001,J7,L23,675,dest_plate,384PP_AQ_BP
834,antigen2,af_src001,J7,M7,2000,dest_plate,384PP_AQ_BP
835,antigen2,af_src001,J7,M8,675,dest_plate,384PP_AQ_BP
836,antigen2,af_src001,J7,M16,2000,dest_plate,384PP_AQ_BP
837,antigen2,af_src001,J7,M17,675,dest_plate,384PP_AQ_BP
838,antigen2,af_src001,J7,N1,2000,dest_plate,384PP_AQ_BP
839,antigen2,af_src001,J7,N2,675,dest_plate,384PP_AQ_BP
